"id","x","y","stand","volume","p95"
1211,30,10,2,379.634001832266,39.3953015051687
1212,30,11,2,439.33622069418,52.5096735828262
1213,30,12,2,536.976522582635,11.9307413760582
1214,30,13,2,290.177260364993,22.5438400979638
1215,30,14,2,363.569774514796,76.8309309124018
1216,30,15,2,649.860084215547,49.5301321482849
1217,30,16,2,265.166513758342,54.5593314230334
1218,30,17,2,276.848444309832,55.2515812159852
1219,30,18,2,330.31139720969,47.6256380867569
1220,30,19,2,222.14788691903,49.2995791828027
1221,30,20,4,288.849965923717,101.72758263765
1222,30,21,4,172.301557686503,35.9868106859408
1223,30,22,4,471.462304448995,62.2113692127249
1224,30,23,4,302.518631340294,68.2938536111729
1225,30,24,4,382.627909120037,50.9491168360585
1226,30,25,4,304.557932209009,78.5933003650459
1227,30,26,4,381.862303681777,92.3945798822194
1228,30,27,4,366.010924426846,60.0302063526715
1229,30,28,4,319.630197215273,54.439738017157
1230,30,29,4,324.710733047802,84.5174576000534
1231,30,30,4,379.634001832266,41.2511597075019
1232,30,31,4,439.33622069418,11.4818033361775
1233,30,32,4,536.976522582635,92.2769747363197
1234,30,33,4,290.177260364993,56.7836746317513
1235,30,34,4,363.569774514796,41.3903102716198
1236,30,35,4,649.860084215547,62.4405517690377
1237,30,36,4,265.166513758342,18.7683358218737
1238,30,37,4,276.848444309832,40.7023511673738
1239,30,38,4,330.31139720969,34.9590147515108
1240,30,39,4,222.14788691903,15.9772839668785
1241,31,0,2,288.849965923717,55.7087796443439
1242,31,1,2,172.301557686503,62.5076932828483
1243,31,2,2,471.462304448995,21.2789612848329
1244,31,3,2,302.518631340294,17.8924720563947
1245,31,4,2,382.627909120037,62.3366141656378
1246,31,5,2,304.557932209009,51.6910271745285
1247,31,6,2,381.862303681777,46.866454538506
1248,31,7,2,366.010924426846,41.3400640317363
1249,31,8,2,319.630197215273,11.905976993905
1250,31,9,2,324.710733047802,32.1748480623568
1251,31,10,2,379.634001832266,38.6809847755351
1252,31,11,2,439.33622069418,61.0026033825572
1253,31,12,2,536.976522582635,57.4467633872966
1254,31,13,2,290.177260364993,24.815412212208
1255,31,14,2,363.569774514796,41.5214753219396
1256,31,15,2,649.860084215547,53.7349828668264
1257,31,16,2,265.166513758342,23.9379987088981
1258,31,17,2,276.848444309832,56.1085151165869
1259,31,18,2,330.31139720969,40.6398640377656
1260,31,19,2,222.14788691903,26.7702863685929
1261,31,20,4,288.849965923717,64.3549202433219
1262,31,21,4,172.301557686503,81.6159914635469
1263,31,22,4,471.462304448995,72.3309065868583
1264,31,23,4,302.518631340294,112.922403734543
1265,31,24,4,382.627909120037,49.826164884631
1266,31,25,4,304.557932209009,3.63454804128168
1267,31,26,4,381.862303681777,88.8871059157443
1268,31,27,4,366.010924426846,103.101411789046
1269,31,28,4,319.630197215273,19.84895536336
1270,31,29,4,324.710733047802,65.5582950300551
1271,31,30,4,379.634001832266,16.3995810248534
1272,31,31,4,439.33622069418,79.798934633126
1273,31,32,4,536.976522582635,51.5495044776006
1274,31,33,4,290.177260364993,101.020116182307
1275,31,34,4,363.569774514796,17.9724130664692
1276,31,35,4,649.860084215547,-14.9501406521422
1277,31,36,4,265.166513758342,34.8679008302253
1278,31,37,4,276.848444309832,54.2944198283936
1279,31,38,4,330.31139720969,106.096197408412
1280,31,39,4,222.14788691903,65.3630266559401
1281,32,0,2,288.849965923717,59.1592040083226
1282,32,1,2,172.301557686503,33.0336348605832
1283,32,2,2,471.462304448995,54.9666889132808
1284,32,3,2,302.518631340294,31.0043684967608
1285,32,4,2,382.627909120037,48.015312574876
1286,32,5,2,304.557932209009,69.1907449266613
1287,32,6,2,381.862303681777,32.9954718387015
1288,32,7,2,366.010924426846,17.786765275617
1289,32,8,2,319.630197215273,32.5307242401543
1290,32,9,2,324.710733047802,23.206541534497
1291,32,10,2,379.634001832266,39.1478686336457
1292,32,11,2,439.33622069418,45.9879090498655
1293,32,12,2,536.976522582635,61.1521354614611
1294,32,13,2,290.177260364993,51.2987127888966
1295,32,14,2,363.569774514796,44.6877510712972
1296,32,15,2,649.860084215547,40.1502884007822
1297,32,16,2,265.166513758342,53.7266621486574
1298,32,17,2,276.848444309832,56.7526945179108
1299,32,18,2,330.31139720969,42.3697944879889
1300,32,19,2,222.14788691903,51.0478013479884
1301,32,20,4,288.849965923717,48.4598945355062
1302,32,21,4,172.301557686503,43.0949425581672
1303,32,22,4,471.462304448995,28.3755217782548
1304,32,23,4,302.518631340294,28.8187431498248
1305,32,24,4,382.627909120037,79.236740885896
1306,32,25,4,304.557932209009,46.0162167344467
1307,32,26,4,381.862303681777,49.2964330376925
1308,32,27,4,366.010924426846,51.025554860651
1309,32,28,4,319.630197215273,41.0837655154977
1310,32,29,4,324.710733047802,39.4806861094972
1311,32,30,4,379.634001832266,23.2384221364321
1312,32,31,4,439.33622069418,44.0717522483807
1313,32,32,4,536.976522582635,19.4291507149769
1314,32,33,4,290.177260364993,74.1059430520623
1315,32,34,4,363.569774514796,92.5567448309826
1316,32,35,4,649.860084215547,35.7597632348382
1317,32,36,4,265.166513758342,53.9333593338761
1318,32,37,4,276.848444309832,15.0781453724595
1319,32,38,4,330.31139720969,36.158200159977
1320,32,39,4,222.14788691903,47.4527421104417
1321,33,0,2,288.849965923717,54.7519256065795
1322,33,1,2,172.301557686503,59.2966300097817
1323,33,2,2,471.462304448995,57.6548651510372
1324,33,3,2,302.518631340294,35.1498126862331
1325,33,4,2,382.627909120037,27.0967722397604
1326,33,5,2,304.557932209009,56.1731946169448
1327,33,6,2,381.862303681777,43.3181247174363
1328,33,7,2,366.010924426846,36.9595879279673
1329,33,8,2,319.630197215273,38.528114905192
1330,33,9,2,324.710733047802,80.3057512966499
1331,33,10,2,379.634001832266,69.7132467407453
1332,33,11,2,439.33622069418,35.7859475881758
1333,33,12,2,536.976522582635,63.0205533089063
1334,33,13,2,290.177260364993,71.5148084847011
1335,33,14,2,363.569774514796,37.3240354074578
1336,33,15,2,649.860084215547,42.7459190843121
1337,33,16,2,265.166513758342,71.4203187856532
1338,33,17,2,276.848444309832,25.9938798633983
1339,33,18,2,330.31139720969,41.6866691713727
1340,33,19,2,222.14788691903,62.0437166958744
1341,33,20,4,288.849965923717,84.1407847925468
1342,33,21,4,172.301557686503,19.7304336459806
1343,33,22,4,471.462304448995,57.0031827129483
1344,33,23,4,302.518631340294,106.243877964289
1345,33,24,4,382.627909120037,76.1219521451941
1346,33,25,4,304.557932209009,79.0691813983016
1347,33,26,4,381.862303681777,64.3737554013369
1348,33,27,4,366.010924426846,55.0972613526017
1349,33,28,4,319.630197215273,100.045793976048
1350,33,29,4,324.710733047802,100.303271674454
1351,33,30,4,379.634001832266,53.8976886182771
1352,33,31,4,439.33622069418,35.6765548215144
1353,33,32,4,536.976522582635,4.58952795040835
1354,33,33,4,290.177260364993,42.4886272866792
1355,33,34,4,363.569774514796,66.1446832858794
1356,33,35,4,649.860084215547,38.1077114609315
1357,33,36,4,265.166513758342,40.3582077533262
1358,33,37,4,276.848444309832,73.7238859851722
1359,33,38,4,330.31139720969,73.2440572951938
1360,33,39,4,222.14788691903,39.4360257715102
1361,34,0,2,288.849965923717,49.5626815946725
1362,34,1,2,172.301557686503,52.5013143740549
1363,34,2,2,471.462304448995,55.9560376734694
1364,34,3,2,302.518631340294,42.1850534672808
1365,34,4,2,382.627909120037,41.7558008916561
1366,34,5,2,304.557932209009,9.61131122503728
1367,34,6,2,381.862303681777,19.0386607686679
1368,34,7,2,366.010924426846,59.3037862476016
1369,34,8,2,319.630197215273,50.6609258441818
1370,34,9,2,324.710733047802,38.1238206782376
1371,34,10,2,379.634001832266,61.7742030187325
1372,34,11,2,439.33622069418,46.5538515589465
1373,34,12,2,536.976522582635,50.6299810101263
1374,34,13,2,290.177260364993,48.5211347037983
1375,34,14,2,363.569774514796,62.1230203746939
1376,34,15,2,649.860084215547,64.0586542157684
1377,34,16,2,265.166513758342,27.6775058556069
1378,34,17,2,276.848444309832,22.3029268991182
1379,34,18,2,330.31139720969,34.2084534638873
1380,34,19,2,222.14788691903,14.5031462604688
1381,34,20,4,288.849965923717,113.730880713117
1382,34,21,4,172.301557686503,64.3274538594717
1383,34,22,4,471.462304448995,74.0113856512954
1384,34,23,4,302.518631340294,58.2398218821103
1385,34,24,4,382.627909120037,81.8690357425516
1386,34,25,4,304.557932209009,83.008613368587
1387,34,26,4,381.862303681777,31.3909291013177
1388,34,27,4,366.010924426846,69.4383055067224
1389,34,28,4,319.630197215273,28.367959486492
1390,34,29,4,324.710733047802,89.5883661481254
1391,34,30,4,379.634001832266,34.3323206436895
1392,34,31,4,439.33622069418,41.5082005651862
1393,34,32,4,536.976522582635,37.4497578110758
1394,34,33,4,290.177260364993,70.1671656338345
1395,34,34,4,363.569774514796,69.1148835266243
1396,34,35,4,649.860084215547,62.2728879078372
1397,34,36,4,265.166513758342,27.162645072371
1398,34,37,4,276.848444309832,59.3151723241531
1399,34,38,4,330.31139720969,91.6347888037169
1400,34,39,4,222.14788691903,46.1678151535786
1401,35,0,2,288.849965923717,28.5375662163765
1402,35,1,2,172.301557686503,55.0064899875414
1403,35,2,2,471.462304448995,55.6482056626435
1404,35,3,2,302.518631340294,42.12212764573
1405,35,4,2,382.627909120037,48.5004767758991
1406,35,5,2,304.557932209009,64.8980192051401
1407,35,6,2,381.862303681777,43.4317710991699
1408,35,7,2,366.010924426846,37.6397658260302
1409,35,8,2,319.630197215273,70.8086454951646
1410,35,9,2,324.710733047802,82.1004681236639
1411,35,10,2,379.634001832266,7.06271666925048
1412,35,11,2,439.33622069418,14.4679220818524
1413,35,12,2,536.976522582635,48.0608854564425
1414,35,13,2,290.177260364993,76.0265007431505
1415,35,14,2,363.569774514796,74.3213967955661
1416,35,15,2,649.860084215547,89.1992433051109
1417,35,16,2,265.166513758342,44.0844213787476
1418,35,17,2,276.848444309832,73.1732570635649
1419,35,18,2,330.31139720969,44.3117548423452
1420,35,19,2,222.14788691903,86.6642892994506
1421,35,20,4,288.849965923717,102.749135467551
1422,35,21,4,172.301557686503,28.8037333064222
1423,35,22,4,471.462304448995,24.4338546710361
1424,35,23,4,302.518631340294,43.2657139787552
1425,35,24,4,382.627909120037,36.4421260397366
1426,35,25,4,304.557932209009,8.49256283297002
1427,35,26,4,381.862303681777,46.7109156832707
1428,35,27,4,366.010924426846,46.0036130500058
1429,35,28,4,319.630197215273,11.9178292563306
1430,35,29,4,324.710733047802,23.6926066724259
1431,35,30,4,379.634001832266,115.975957125626
1432,35,31,4,439.33622069418,46.0525237209848
1433,35,32,4,536.976522582635,61.2003568584188
1434,35,33,4,290.177260364993,61.0005940684615
1435,35,34,4,363.569774514796,69.2678769871445
1436,35,35,4,649.860084215547,45.9741375737321
1437,35,36,4,265.166513758342,20.2860774049613
1438,35,37,4,276.848444309832,60.6937313208819
1439,35,38,4,330.31139720969,11.6436420550406
1440,35,39,4,222.14788691903,91.4956356637956
1441,36,0,2,288.849965923717,58.6401174000906
1442,36,1,2,172.301557686503,13.0881489499166
1443,36,2,2,471.462304448995,63.1267001025884
1444,36,3,2,302.518631340294,83.2829254205597
1445,36,4,2,382.627909120037,66.4403159169316
1446,36,5,2,304.557932209009,55.7886867006865
1447,36,6,2,381.862303681777,49.7814287529042
1448,36,7,2,366.010924426846,100.312880083772
1449,36,8,2,319.630197215273,30.2820827880163
1450,36,9,2,324.710733047802,40.1339945279582
1451,36,10,2,379.634001832266,58.1306964100225
1452,36,11,2,439.33622069418,37.7127624822804
1453,36,12,2,536.976522582635,61.4128943162158
1454,36,13,2,290.177260364993,13.3290306784119
1455,36,14,2,363.569774514796,45.5616305508139
1456,36,15,2,649.860084215547,73.4485115496014
1457,36,16,2,265.166513758342,25.1050655613646
1458,36,17,2,276.848444309832,57.0518098339974
1459,36,18,2,330.31139720969,41.0159505190829
1460,36,19,2,222.14788691903,45.9494495310967
1461,36,20,4,288.849965923717,63.6164066911432
1462,36,21,4,172.301557686503,42.0199122731743
1463,36,22,4,471.462304448995,74.2177905764078
1464,36,23,4,302.518631340294,29.9117492386516
1465,36,24,4,382.627909120037,54.2901215545806
1466,36,25,4,304.557932209009,31.6298349487017
1467,36,26,4,381.862303681777,129.056941730078
1468,36,27,4,366.010924426846,98.245114671732
1469,36,28,4,319.630197215273,54.852596829335
1470,36,29,4,324.710733047802,85.716867525627
1471,36,30,4,379.634001832266,31.670667602808
1472,36,31,4,439.33622069418,40.3964033167425
1473,36,32,4,536.976522582635,73.3582907815369
1474,36,33,4,290.177260364993,40.7626880074856
1475,36,34,4,363.569774514796,9.37481986380728
1476,36,35,4,649.860084215547,44.1868102730112
1477,36,36,4,265.166513758342,45.1801593758157
1478,36,37,4,276.848444309832,74.2888943844509
1479,36,38,4,330.31139720969,41.2312641001298
1480,36,39,4,222.14788691903,97.4629814251039
1481,37,0,2,288.849965923717,27.750926381965
1482,37,1,2,172.301557686503,12.121972430823
1483,37,2,2,471.462304448995,57.5051179995425
1484,37,3,2,302.518631340294,46.028156905343
1485,37,4,2,382.627909120037,57.0795723882225
1486,37,5,2,304.557932209009,39.3972474544205
1487,37,6,2,381.862303681777,51.666940157226
1488,37,7,2,366.010924426846,44.1912360428528
1489,37,8,2,319.630197215273,39.1452496660822
1490,37,9,2,324.710733047802,17.151908504188
1491,37,10,2,379.634001832266,35.2159306703623
1492,37,11,2,439.33622069418,76.362543757234
1493,37,12,2,536.976522582635,13.3798842073047
1494,37,13,2,290.177260364993,72.7551110206304
1495,37,14,2,363.569774514796,45.1750253141163
1496,37,15,2,649.860084215547,35.4994923138433
1497,37,16,2,265.166513758342,64.1738422815194
1498,37,17,2,276.848444309832,45.9688968787411
1499,37,18,2,330.31139720969,47.8976263823468
1500,37,19,2,222.14788691903,70.669969584564
1501,37,20,4,288.849965923717,46.8157915848851
1502,37,21,4,172.301557686503,50.2743758859613
1503,37,22,4,471.462304448995,71.142658913278
1504,37,23,4,302.518631340294,91.6231882112557
1505,37,24,4,382.627909120037,21.7145953463928
1506,37,25,4,304.557932209009,40.6220380074275
1507,37,26,4,381.862303681777,102.511510865087
1508,37,27,4,366.010924426846,49.1154466307796
1509,37,28,4,319.630197215273,77.6070696450046
1510,37,29,4,324.710733047802,59.6252712460385
1511,37,30,4,379.634001832266,43.1264995000489
1512,37,31,4,439.33622069418,49.2185834372757
1513,37,32,4,536.976522582635,38.3953381386591
1514,37,33,4,290.177260364993,45.2830986901189
1515,37,34,4,363.569774514796,84.3142549497271
1516,37,35,4,649.860084215547,68.1126051095336
1517,37,36,4,265.166513758342,22.9454096944643
1518,37,37,4,276.848444309832,62.9974479170394
1519,37,38,4,330.31139720969,17.8748702059611
1520,37,39,4,222.14788691903,99.5936306035498
1521,38,0,2,288.849965923717,70.7085570416983
1522,38,1,2,172.301557686503,26.993386507284
1523,38,2,2,471.462304448995,9.25373148428073
1524,38,3,2,302.518631340294,26.2976538258941
1525,38,4,2,382.627909120037,86.7273128242928
1526,38,5,2,304.557932209009,66.5982483464513
1527,38,6,2,381.862303681777,36.1957201057773
1528,38,7,2,366.010924426846,94.6530012056193
1529,38,8,2,319.630197215273,24.5619757046313
1530,38,9,2,324.710733047802,55.1667877284086
1531,38,10,2,379.634001832266,53.390908059998
1532,38,11,2,439.33622069418,72.2877477885927
1533,38,12,2,536.976522582635,94.4282627992529
1534,38,13,2,290.177260364993,43.0235552497995
1535,38,14,2,363.569774514796,46.362926224479
1536,38,15,2,649.860084215547,66.8831469105866
1537,38,16,2,265.166513758342,60.2204004607181
1538,38,17,2,276.848444309832,102.189932038562
1539,38,18,2,330.31139720969,48.6166114338691
1540,38,19,2,222.14788691903,47.5555454775231
1541,38,20,4,288.849965923717,64.6551951189801
1542,38,21,4,172.301557686503,56.5330779772187
1543,38,22,4,471.462304448995,59.6059528567892
1544,38,23,4,302.518631340294,44.1706470969936
1545,38,24,4,382.627909120037,29.7384698580509
1546,38,25,4,304.557932209009,87.6045809334875
1547,38,26,4,381.862303681777,71.7724971133098
1548,38,27,4,366.010924426846,53.8101763903997
1549,38,28,4,319.630197215273,68.2214269890087
1550,38,29,4,324.710733047802,34.7772574316939
1551,38,30,4,379.634001832266,0.62682573029857
1552,38,31,4,439.33622069418,55.6392482746596
1553,38,32,4,536.976522582635,82.8576104988866
1554,38,33,4,290.177260364993,59.8934754418869
1555,38,34,4,363.569774514796,67.569622561916
1556,38,35,4,649.860084215547,78.058925092467
1557,38,36,4,265.166513758342,13.5221087520769
1558,38,37,4,276.848444309832,58.5931057208642
1559,38,38,4,330.31139720969,41.6214369866707
1560,38,39,4,222.14788691903,108.187252944186
1561,39,0,2,288.849965923717,27.1570821115831
1562,39,1,2,172.301557686503,69.0313707261536
1563,39,2,2,471.462304448995,91.6275052168191
1564,39,3,2,302.518631340294,59.8231106737757
1565,39,4,2,382.627909120037,59.5308510322104
1566,39,5,2,304.557932209009,39.7793978269805
1567,39,6,2,381.862303681777,19.9907322811567
1568,39,7,2,366.010924426846,70.519179027467
1569,39,8,2,319.630197215273,57.7155222419455
1570,39,9,2,324.710733047802,42.2986283452704
1571,39,10,2,379.634001832266,30.9279545166815
1572,39,11,2,439.33622069418,86.1382370238571
1573,39,12,2,536.976522582635,68.3982922810498
1574,39,13,2,290.177260364993,68.0311784207823
1575,39,14,2,363.569774514796,70.6434294892545
1576,39,15,2,649.860084215547,64.3754065408683
1577,39,16,2,265.166513758342,48.1351047002728
1578,39,17,2,276.848444309832,79.0082303532885
1579,39,18,2,330.31139720969,71.6298590245011
1580,39,19,2,222.14788691903,43.5231461620163
1581,39,20,4,288.849965923717,18.4932969930343
1582,39,21,4,172.301557686503,24.5517416296016
1583,39,22,4,471.462304448995,38.0389697574062
1584,39,23,4,302.518631340294,30.1854729147914
1585,39,24,4,382.627909120037,5.42787770527115
1586,39,25,4,304.557932209009,73.080489098259
1587,39,26,4,381.862303681777,106.568859259252
1588,39,27,4,366.010924426846,-6.36633440608804
1589,39,28,4,319.630197215273,53.5810195294749
1590,39,29,4,324.710733047802,39.8190847224276
1591,39,30,4,379.634001832266,75.6599631930442
1592,39,31,4,439.33622069418,15.0893824966674
1593,39,32,4,536.976522582635,32.8323652294956
1594,39,33,4,290.177260364993,91.6617355618769
1595,39,34,4,363.569774514796,32.3330983569501
1596,39,35,4,649.860084215547,53.7375289776226
1597,39,36,4,265.166513758342,93.8289772778729
1598,39,37,4,276.848444309832,-30.9339297884015
1599,39,38,4,330.31139720969,66.3571783979551
1600,39,39,4,222.14788691903,100.602176935335
