"id","stand","x","y","volume","p95"
1207,2,30,6,1765.6982629003,173.326742951305
1208,2,30,7,1752.34427244855,177.834658563333
1209,2,30,8,1900.81053420352,185.695253297441
1210,2,30,9,1851.49438934407,182.69059687048
1211,2,30,10,1582.53091435116,165.021075115375
1212,2,30,11,2230.65998053418,206.713209204535
1213,2,30,12,2251.10749371203,204.638844869038
1214,2,30,13,1642.41168329338,171.724074437442
1215,2,30,14,2020.42379799577,189.455319703453
1216,2,30,15,2822.80178717365,221.669731711828
1217,2,30,16,1536.51634520117,163.734887868124
1218,2,30,17,2312.20987293445,211.473473688935
1219,2,30,18,2658.87249947191,224.05303794155
1220,2,30,19,1888.18344664539,186.138975893044
1221,4,30,20,2900.12549141894,235.768646812624
1222,4,30,21,2946.72149536655,228.508162459295
1223,4,30,22,2166.76132797836,208.936615836254
1224,4,30,23,2385.13665865809,207.686500468558
1225,4,30,24,5239.60152928417,318.188743458542
1226,4,30,25,3457.85015280515,257.455987659628
1227,4,30,26,3039.53517811744,236.077342675102
1228,4,30,27,3190.52117632277,239.196409162587
1229,4,30,28,2337.00543277012,202.405087624301
1230,4,30,29,2480.40702678145,219.596001251966
1231,4,30,30,2809.93071218377,231.469051897479
1232,4,30,31,3201.21400673989,237.285968919801
1233,4,30,32,2305.25077139305,209.898025971795
1234,4,30,33,2535.08862403688,204.315820435466
1235,4,30,34,2623.73965883755,219.036824503167
1236,4,30,35,3041.5749567143,240.975783399866
1237,4,30,36,2873.88935772563,230.358929551129
1238,4,30,37,2466.8710781402,218.711475429768
1239,4,30,38,3781.71314640587,263.982467068443
1240,4,30,39,1906.6868170314,188.268418385781
1241,2,31,0,1636.04636245947,184.267218837337
1242,2,31,1,2035.33508041528,194.057928495601
1243,2,31,2,2014.20845883518,195.370296066481
1244,2,31,3,1894.55431218145,191.154015363291
1245,2,31,4,1776.40400289943,171.998393961466
1246,2,31,5,1950.8165133585,184.294105502492
1247,2,31,6,2763.05037234732,224.166377603747
1248,2,31,7,1792.20003523517,180.803509517451
1249,2,31,8,2250.30248736501,205.946483212828
1250,2,31,9,2570.00414355243,217.175723251154
1251,2,31,10,1849.53413351605,182.899351244169
1252,2,31,11,2515.54067758742,214.883471880929
1253,2,31,12,1967.11864913346,190.966427034675
1254,2,31,13,2530.48949798379,215.016289526019
1255,2,31,14,2190.76334870779,199.724529865977
1256,2,31,15,1892.07290720732,185.856128403702
1257,2,31,16,1420.92611181508,162.479814258233
1258,2,31,17,1248.66706986905,144.494253758771
1259,2,31,18,2277.41580856813,200.044221843861
1260,2,31,19,1573.86063678873,167.104663341607
1261,4,31,20,3063.43356449052,238.645193929927
1262,4,31,21,2352.37655667419,205.103429407752
1263,4,31,22,3152.8122842913,239.838929364611
1264,4,31,23,2906.2089739011,234.980323836342
1265,4,31,24,2487.05632654824,215.313448985118
1266,4,31,25,4515.31608765069,289.644851319767
1267,4,31,26,2275.62734542743,191.742470521085
1268,4,31,27,3297.06255763924,249.090253004217
1269,4,31,28,3086.11081596882,241.031914429629
1270,4,31,29,1999.98123190563,191.788864615492
1271,4,31,30,2001.92529629209,185.435261194442
1272,4,31,31,2424.30446043822,213.89242849474
1273,4,31,32,3227.04121285868,248.492006781671
1274,4,31,33,2509.62021868667,216.891890256984
1275,4,31,34,2409.0059723543,206.958974409793
1276,4,31,35,3534.76617475467,252.240536936745
1277,4,31,36,2483.04216750855,217.227303860036
1278,4,31,37,3487.71817976982,249.444253612018
1279,4,31,38,2743.18606020653,229.468556806185
1280,4,31,39,2739.91976990983,227.584972765402
1281,2,32,0,2633.67810444495,225.672416285861
1282,2,32,1,1646.57836641808,169.99388647541
1283,2,32,2,1867.93645128332,185.701416500433
1284,2,32,3,2035.96562807314,188.344859603664
1285,2,32,4,1863.64415323767,184.243886405611
1286,2,32,5,1099.60799380073,140.329263189449
1287,2,32,6,1650.90145960315,180.25957346432
1288,2,32,7,1582.65879281861,172.557366512356
1289,2,32,8,1856.14362705414,176.012188928654
1290,2,32,9,2684.26092696081,225.867096437758
1291,2,32,10,1196.11104875293,154.626435070358
1292,2,32,11,1858.82694770951,178.576670275184
1293,2,32,12,1496.44970332514,165.739838137148
1294,2,32,13,1648.69611106931,185.345133206937
1295,2,32,14,1916.36838872255,185.269550025641
1296,2,32,15,1905.8394510169,186.445347213671
1297,2,32,16,1950.03133078577,183.499215816065
1298,2,32,17,1973.98030610867,184.151964226899
1299,2,32,18,2144.58486225946,203.453632045928
1300,2,32,19,2196.2888142245,202.793157237308
1301,4,32,20,2519.79681926449,219.150344022951
1302,4,32,21,2878.69623277678,227.486810384436
1303,4,32,22,3837.62757155239,266.745729455293
1304,4,32,23,3305.77301149456,248.593509817155
1305,4,32,24,2613.75520841934,221.352237611866
1306,4,32,25,1972.33158703911,197.222913210545
1307,4,32,26,3848.39869098715,267.555425552659
1308,4,32,27,2947.89284192961,239.871895847954
1309,4,32,28,1552.22029250897,173.218317108
1310,4,32,29,3024.62963614628,235.114471143091
1311,4,32,30,3212.22433771247,239.454492346061
1312,4,32,31,3220.82745969166,241.43668045316
1313,4,32,32,2879.55923787662,224.630787150034
1314,4,32,33,1825.1267243984,178.009414309708
1315,4,32,34,3399.23174950799,244.816717582163
1316,4,32,35,2193.35197806461,194.31410027806
1317,4,32,36,3905.57458502093,269.523423107089
1318,4,32,37,1977.4215039184,188.578593869302
1319,4,32,38,4732.90934549747,297.706267715339
1320,4,32,39,2549.87364594471,211.769283172609
1321,2,33,0,2321.16921027865,205.083957640377
1322,2,33,1,1894.01980865429,177.438150321232
1323,2,33,2,2464.91199301936,215.417018414965
1324,2,33,3,1915.63454969928,182.941497013633
1325,2,33,4,2512.80511588049,213.716515010658
1326,2,33,5,2264.73133606053,199.719783712486
1327,2,33,6,2739.57661379755,224.831221405224
1328,2,33,7,1752.00646027303,182.062824598524
1329,2,33,8,2108.623449974,195.786018024204
1330,2,33,9,2323.50273655037,196.642743622526
1331,2,33,10,2096.17569478034,198.347689877233
1332,2,33,11,3345.3018506451,242.581253691857
1333,2,33,12,2229.7195180827,201.096978616036
1334,2,33,13,1732.98127806883,174.770221405507
1335,2,33,14,2355.33856332731,203.020736046976
1336,2,33,15,1692.19112201962,180.872732234765
1337,2,33,16,2519.52567113138,216.221985454754
1338,2,33,17,2933.55140154035,229.943750939825
1339,2,33,18,2440.02256724343,210.387896151339
1340,2,33,19,2011.99304861409,191.190606874122
1341,4,33,20,3399.24106078931,250.407076549046
1342,4,33,21,2348.46842038719,214.687216232297
1343,4,33,22,2852.65498897505,228.713510742919
1344,4,33,23,3160.28090296017,238.667876109217
1345,4,33,24,2898.05075183435,233.093646339464
1346,4,33,25,3110.13624506731,246.170467944184
1347,4,33,26,2305.28874631752,201.870922925817
1348,4,33,27,3099.06146156678,243.107857998529
1349,4,33,28,2417.3431325914,212.565262474613
1350,4,33,29,2415.05822909892,211.792540803077
1351,4,33,30,2536.64798190284,214.193421044608
1352,4,33,31,2357.54256656953,214.218266875896
1353,4,33,32,3211.16003753851,244.304941850729
1354,4,33,33,3036.97355083008,239.447591511643
1355,4,33,34,2115.87799030947,202.293520364381
1356,4,33,35,3503.3847819189,258.296150909667
1357,4,33,36,2308.75461164553,204.585748554933
1358,4,33,37,4077.86895717127,274.079190204819
1359,4,33,38,2313.03441644662,206.263956591403
1360,4,33,39,4045.42629843411,268.943612775691
1361,2,34,0,2377.12652166017,212.757838924616
1362,2,34,1,1680.24455177271,179.469182948792
1363,2,34,2,2072.34226880007,191.855547736769
1364,2,34,3,1339.94503017451,152.720363777807
1365,2,34,4,2297.85387783755,195.882059282766
1366,2,34,5,1543.76107551485,155.05402695208
1367,2,34,6,2043.96146771783,200.230398322974
1368,2,34,7,1778.94381507335,178.762393335373
1369,2,34,8,2272.99896513845,199.150574244895
1370,2,34,9,2453.12912728217,209.581898143567
1371,2,34,10,1342.80620955034,156.206216399599
1372,2,34,11,2082.72651001173,191.874488393279
1373,2,34,12,1180.98189131948,142.109000901874
1374,2,34,13,2406.52648105055,198.297395149463
1375,2,34,14,1704.29971024499,178.526413826584
1376,2,34,15,2340.77985721476,201.444489017289
1377,2,34,16,2060.32558251315,185.634385077639
1378,2,34,17,1833.78747599465,190.66486835507
1379,2,34,18,2768.19622654268,225.417386812566
1380,2,34,19,2620.51150244801,214.829573198497
1381,4,34,20,2053.09658119684,193.594731721407
1382,4,34,21,2997.88888315496,240.910914557747
1383,4,34,22,3518.78709365059,248.321425869008
1384,4,34,23,2266.82550852124,202.971388563253
1385,4,34,24,3120.89365688063,238.219679866188
1386,4,34,25,2955.27740401854,232.934445011051
1387,4,34,26,2927.62525539215,232.111440230515
1388,4,34,27,3510.94738303945,259.511316263881
1389,4,34,28,2398.7708953392,206.768543163025
1390,4,34,29,1875.8889673647,186.659324945119
1391,4,34,30,2535.73960069288,217.478748646009
1392,4,34,31,2993.29741752851,229.635988523037
1393,4,34,32,2177.17386382985,204.759687627852
1394,4,34,33,1256.21210721375,157.614891547407
1395,4,34,34,3343.73755927553,245.240460381656
1396,4,34,35,2880.23236254603,225.390326379301
1397,4,34,36,2905.31267657753,224.502485818626
1398,4,34,37,2296.6506922899,205.967098451366
1399,4,34,38,2537.56023538967,210.805131541888
1400,4,34,39,2864.89641355672,232.877246436943
1401,2,35,0,1321.97262678564,152.741845068342
1402,2,35,1,2596.00351812344,221.290535847126
1403,2,35,2,1641.3892533362,177.526021153696
1404,2,35,3,1792.92152660415,175.992228710322
1405,2,35,4,1852.63869071254,175.317954606816
1406,2,35,5,3159.88726988426,231.897903483893
1407,2,35,6,2451.5477385566,207.590872018885
1408,2,35,7,2275.35895942114,208.307337389634
1409,2,35,8,2032.82077362633,184.980871387447
1410,2,35,9,1871.65446437339,188.907272579137
1411,2,35,10,2317.27345277335,207.997019220548
1412,2,35,11,1786.28241628039,175.117367923555
1413,2,35,12,1756.17383509487,179.062888992199
1414,2,35,13,1937.51956937365,187.928893926504
1415,2,35,14,1661.39616612816,176.893877781327
1416,2,35,15,1814.68125945113,174.367296962666
1417,2,35,16,2316.91966095212,207.982889380783
1418,2,35,17,2189.22278574988,204.94945064754
1419,2,35,18,1501.23217384186,168.099332313078
1420,2,35,19,2344.05871346652,199.159773776141
1421,4,35,20,2313.7520884306,205.915764714251
1422,4,35,21,3623.1888159863,264.654361168901
1423,4,35,22,4816.52129849077,293.566435308536
1424,4,35,23,4619.16171036156,293.507393831079
1425,4,35,24,2416.95322297902,211.930126213926
1426,4,35,25,3960.94781715182,274.596454210126
1427,4,35,26,2678.01239024309,223.343097061272
1428,4,35,27,2525.28621277698,212.521995012964
1429,4,35,28,1878.99774629744,191.188642389909
1430,4,35,29,2372.42846052973,206.619773297499
1431,4,35,30,1740.48102105489,178.222302073502
1432,4,35,31,2295.53329940861,200.843492489352
1433,4,35,32,3175.7994412537,236.667607383939
1434,4,35,33,4401.45819274828,288.725952447111
1435,4,35,34,4305.95353930672,280.82954753264
1436,4,35,35,2957.51865398895,239.282742824967
1437,4,35,36,2498.2154208963,215.143833718512
1438,4,35,37,3226.22369598974,237.564583277758
1439,4,35,38,3623.75025174468,259.846642170798
1440,4,35,39,3349.78619563902,252.679070624781
1441,2,36,0,2394.39169897292,209.819991748959
1442,2,36,1,1623.89045777742,168.185136442571
1443,2,36,2,2362.64586594397,213.338482377291
1444,2,36,3,2329.89141029852,201.275460650748
1445,2,36,4,1770.64855013292,170.252719848781
1446,2,36,5,1794.74344058309,179.765329279499
1447,2,36,6,2395.52369982023,206.434268597192
1448,2,36,7,2274.19087699225,208.812739297358
1449,2,36,8,2141.02744821555,196.449066945059
1450,2,36,9,2210.17832869741,201.374396223886
1451,2,36,10,1856.72511259291,184.320746349951
1452,2,36,11,1695.55923662568,184.467164665006
1453,2,36,12,2154.16032406971,195.402924362954
1454,2,36,13,2532.16292582785,213.626747346153
1455,2,36,14,2073.4898546105,189.768365090726
1456,2,36,15,2071.48721153943,186.412890415185
1457,2,36,16,1634.1468597051,168.176468099514
1458,2,36,17,2207.77448592601,199.99159574334
1459,2,36,18,3166.34862779797,240.659417540472
1460,2,36,19,2212.89344193366,201.685429049037
1461,4,36,20,1653.23367868355,166.982755754162
1462,4,36,21,4098.49034466398,269.845714491738
1463,4,36,22,2480.22810762049,220.760543873437
1464,4,36,23,2462.90604488377,214.23942725396
1465,4,36,24,2277.48645703724,206.765957586378
1466,4,36,25,1960.75609189954,195.044578355651
1467,4,36,26,2023.14110525571,192.514937499473
1468,4,36,27,2365.10079837599,205.578785626159
1469,4,36,28,4420.08779882501,284.115111232242
1470,4,36,29,2948.01028581443,233.834442617803
1471,4,36,30,3683.68046264494,262.674815639785
1472,4,36,31,3052.92359800443,234.747511005068
1473,4,36,32,1881.00474075675,183.43588566226
1474,4,36,33,3006.9032840938,230.779649275185
1475,4,36,34,2789.07212214289,228.57081859047
1476,4,36,35,3572.20654824785,259.016730149296
1477,4,36,36,3554.43840195199,261.214099623836
1478,4,36,37,3275.17499418913,247.035622761049
1479,4,36,38,3326.92909320979,251.439452935172
1480,4,36,39,3099.99377661794,239.746033333116
1481,2,37,0,2293.07472083848,200.150320364579
1482,2,37,1,2148.45317063769,195.363937204196
1483,2,37,2,2035.65816977631,192.215307310811
1484,2,37,3,1743.73514296673,190.588648956782
1485,2,37,4,2046.79905037924,198.838631922094
1486,2,37,5,1326.94551205394,163.149659417709
1487,2,37,6,1705.7119604261,174.199772338322
1488,2,37,7,2237.59144570399,198.150903206644
1489,2,37,8,1941.98514915453,190.404759411433
1490,2,37,9,1943.09285744701,189.421199223068
1491,2,37,10,2172.19333667419,193.430633800541
1492,2,37,11,1626.99502645501,171.169490037964
1493,2,37,12,1857.57953701279,182.872170569361
1494,2,37,13,1500.54702655333,171.544970810502
1495,2,37,14,848.018304452225,141.615737677486
1496,2,37,15,1704.52431941195,180.151239846042
1497,2,37,16,1966.60997883164,196.697033150941
1498,2,37,17,1849.94565140554,188.116852502616
1499,2,37,18,2226.95439696795,194.776140967879
1500,2,37,19,1998.15605387415,190.861947576712
1501,4,37,20,3601.13744620014,264.591607239146
1502,4,37,21,2883.16272582927,239.28956911963
1503,4,37,22,2544.07676859031,210.795509406128
1504,4,37,23,1810.13734074635,183.037114209593
1505,4,37,24,2429.96042800112,204.072093852158
1506,4,37,25,2889.01596342576,231.948096551795
1507,4,37,26,2211.33066901,199.252089950724
1508,4,37,27,2403.88035253159,216.369835375964
1509,4,37,28,2091.52680945639,188.428060890821
1510,4,37,29,3121.51634501494,240.207602747364
1511,4,37,30,3430.52327191388,248.430079123072
1512,4,37,31,3235.53163390665,249.689292462854
1513,4,37,32,1366.57310147784,160.686910449132
1514,4,37,33,3554.72858817434,251.331093012887
1515,4,37,34,3399.31446142817,251.828721128663
1516,4,37,35,1755.92787062588,182.750473609322
1517,4,37,36,3916.74352170394,267.41853522767
1518,4,37,37,3702.29639439397,260.681426341234
1519,4,37,38,2726.86382775078,218.330359981402
1520,4,37,39,2488.41567530663,223.492590442911
1521,2,38,0,1461.47134820661,160.984841076524
1522,2,38,1,1841.88619915974,174.817775712729
1523,2,38,2,1864.11588298566,188.085589701527
1524,2,38,3,1925.37892426739,181.493663393671
1525,2,38,4,1558.92373900299,166.569276502487
1526,2,38,5,1793.64337220061,176.011480404363
1527,2,38,6,2155.85379450658,198.844108718514
1528,2,38,7,2878.3111953516,224.57783779831
1529,2,38,8,2339.66287197316,202.359045863565
1530,2,38,9,1581.1907051122,163.135000199862
1531,2,38,10,1632.70642404249,164.728716843763
1532,2,38,11,1971.32638981261,180.877167923451
1533,2,38,12,2120.33632224869,196.216322054501
1534,2,38,13,1896.17689132272,184.439030743321
1535,2,38,14,2327.16990304419,201.640240159543
1536,2,38,15,1587.97141348632,173.221517180133
1537,2,38,16,2185.65950155021,200.882134754088
1538,2,38,17,2530.19322468426,212.303285666515
1539,2,38,18,1937.86677602844,184.716561899967
1540,2,38,19,2229.26131384165,201.254463320825
1541,4,38,20,3329.60593819223,248.337624042511
1542,4,38,21,4436.86546007281,283.560412049115
1543,4,38,22,3262.75172155655,248.094797423492
1544,4,38,23,2295.56953344453,201.691823836421
1545,4,38,24,2649.94123515356,224.259947740262
1546,4,38,25,2435.19896046888,212.590718657321
1547,4,38,26,3704.64549194521,261.132982392981
1548,4,38,27,3595.31978860538,257.616754354017
1549,4,38,28,2866.98866173889,230.98088725577
1550,4,38,29,2476.52293409619,215.427031579462
1551,4,38,30,3247.58592582844,253.103866572256
1552,4,38,31,2154.54870325622,199.515198304197
1553,4,38,32,2930.95227665983,232.421582899409
1554,4,38,33,3576.86190327052,260.742402215601
1555,4,38,34,3558.99720353385,255.887034778416
1556,4,38,35,2780.51725170509,229.10154235668
1557,4,38,36,2882.97135510885,232.601913878458
1558,4,38,37,2592.87506922991,213.481470729105
1559,4,38,38,2974.36993603234,232.413997871376
1560,4,38,39,2681.14988107136,232.094462916473
1561,2,39,0,2109.08138279581,197.863223436284
1562,2,39,1,2030.18259280929,198.685575379754
1563,2,39,2,1328.75435255766,163.887771265669
1564,2,39,3,1426.31040981298,153.11700638074
1565,2,39,4,2276.67453993828,199.38437076521
1566,2,39,5,2534.9255793519,215.615528853315
1567,2,39,6,2378.65525165305,209.439395963384
1568,2,39,7,1624.50504948636,173.933292029462
1569,2,39,8,1987.5064253763,178.393011292682
1570,2,39,9,1595.89207717505,175.389207486363
1571,2,39,10,3113.91516897264,240.285956199674
1572,2,39,11,1788.10827250479,186.137411806422
1573,2,39,12,1819.05465941765,180.995377594455
1574,2,39,13,1935.50723400495,183.627049358006
1575,2,39,14,2250.74545085441,208.149762346944
1576,2,39,15,2508.89359871412,212.794679812156
1577,2,39,16,1944.86534804822,186.497909187935
1578,2,39,17,2259.44042050528,204.036267414281
1579,2,39,18,2164.40772621012,192.494852376478
1580,2,39,19,1677.63915586008,182.014565532094
1581,4,39,20,2580.00405739571,213.699044435389
1582,4,39,21,3524.11011317107,255.687920185332
1583,4,39,22,2917.00085862083,231.443341303131
1584,4,39,23,2091.52740072418,202.956147057883
1585,4,39,24,3957.60369998547,272.021107437313
1586,4,39,25,3111.39102305138,240.138741234055
1587,4,39,26,4817.638409927,295.876085217357
1588,4,39,27,2312.4374196975,218.53524444393
1589,4,39,28,2773.81805428973,224.501670560076
1590,4,39,29,3127.03942572478,242.300001032308
1591,4,39,30,3991.3421536663,276.848546602241
1592,4,39,31,2885.056331686,221.887960867949
1593,4,39,32,2788.99249060756,220.135415330473
1594,4,39,33,3496.75950381921,252.917711118937
1595,4,39,34,2362.0906620913,214.786336755782
1596,4,39,35,3643.01285945258,269.119763389012
1597,4,39,36,2993.55377812964,231.681351072312
1598,4,39,37,3939.75497920106,269.666403217945
1599,4,39,38,2388.15755569204,205.012695409439
1600,4,39,39,3616.71308101742,258.937346769293
